Time,DayOfYear,Hour,O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
2010-01-18 11:00:00,18,11,2.304,547.46,53.3,102.05,4.5677493183595015,6.730532627797752,3.8931209272863616,2.6537342965077624,1.8392197786919453,3.0554910625774268,2.516977589083491,56.55871671121273,0.6340927158233219,278.25,0.96,4.45782,6.00716,2.47592,4.06229,4.82957,0.618113
2010-01-18 12:00:00,18,12,2.353,595.14,75.68,126.09,4.7174483582829545,7.169074102730265,4.675987098371279,2.7266723260463426,1.856641813875305,3.2387413470479633,2.6825438620138553,52.74364628509569,0.8249698539591802,278.34999999999997,0.95,5.07191,7.28501,2.35273,3.61189,5.31625,0.629061
2010-01-18 13:00:00,18,13,2.578,539.22,78.8,128.9,4.510979754672047,6.996191265127804,3.963583041493443,2.6791623238817603,1.8073786459629415,3.232940659650323,2.7047885850908404,44.05180371744344,0.7173377696395874,278.84999999999997,0.92,4.95057,7.52836,2.31163,3.79664,4.86857,0.6447069999999999
2010-01-18 14:00:00,18,14,2.5579999999999994,569.96,89.74,141.7,4.727419042752561,7.543549215441752,3.59636016804153,2.6999182398813355,1.8854543795543297,3.3101210690432707,4.962320341546242,45.97747901578406,0.8203617524898396,278.65,0.92,4.86567,7.93516,2.51959,4.42992,4.64068,0.6394610000000001
2010-01-18 15:00:00,18,15,2.489,584.42,80.38,133.6,5.519727589356839,7.550485723832599,4.601663232542393,3.7459129552621415,2.224410325145388,3.689570817157589,4.44937625907225,51.96057522849046,0.6426805412889107,278.25,0.93,5.7307,9.07029,2.83319,4.84042,5.05318,0.631259
2010-01-18 20:00:00,18,20,2.168,624.78,89.43,140.21,5.897333261430055,8.927527150007446,4.698147611524095,3.211860709296815,2.0178155923006575,3.286579270083186,3.011870805642189,44.766701540065775,1.0811683265597785,277.15,0.96,4.96955,7.8004,1.39263,1.88173,3.50083,0.67867
2010-01-18 21:00:00,18,21,1.806,587.48,104.59,156.85,5.595878124582373,8.843662836754204,4.146808303057219,2.9737169978725184,1.8108574964436397,3.6379527513051007,2.8814720285297653,41.993712786471,1.1756643294180698,276.84999999999997,0.96,4.7471,7.82552,1.458,1.69243,3.82747,0.6997920000000001
2010-01-18 22:00:00,18,22,2.46,564.68,114.17,166.2,5.334344901850958,7.863158473589514,3.637770027739958,2.569769224666355,1.5504419042853697,3.3451647572647256,2.576586861183173,35.96585686734589,0.7821803403153054,276.25,0.96,3.95628,6.88958,1.29148,1.46813,3.50874,0.69866
2010-01-18 23:00:00,18,23,1.984,528.12,67.48,114.16,4.885434982003056,6.66251630940971,2.4157929914741496,1.8958131740371236,1.1497487743017725,2.45515644771349,2.126714507502569,25.25037609057294,0.6864275825108302,275.65,0.97,3.09355,5.87783,1.07429,1.41572,2.81352,0.703113
2010-01-20 09:00:00,20,9,3.81,300.2,10.25,37.8,3.358213115581691,3.175812928473833,2.7725594297654843,1.4294545719897709,0.8832714536959069,1.6717059389766808,1.4762608104748194,22.19847500487834,0.3931847617346255,273.84999999999997,0.96,1.99968,5.36439,1.94956,5.58683,1.00061,0.6416339999999999
