y_true,y_pred
0.648472,0.5813016419203652
0.513799,0.553735612230966
0.510183,0.5525574965202775
0.482936,0.5431047895986159
0.530038,0.5785961727325803
0.538702,0.6070166375872921
0.591361,0.6378989368890897
0.585875,0.6168371480405956
0.5741689999999999,0.6064756215998011
0.473476,0.5662519677050226
0.5593,0.5983460000389491
0.559952,0.6128713592817676
0.527384,0.6083398907890833
0.504818,0.5990429014901721
0.485401,0.5759039700550397
0.537199,0.5708261667017012
0.5322720000000001,0.6113774576429183
0.535988,0.6146823507461274
0.564214,0.6238481196769956
0.559873,0.620559044695606
0.509987,0.609870450754904
0.468912,0.6042372915609091
0.424244,0.5946254996247728
0.390573,0.5714848792529441
0.42075,0.5623984417532797
0.449418,0.5611678757657588
0.484891,0.578119063745
0.510072,0.5992936619617417
0.51894,0.5830280543687865
0.463342,0.5670527720775689
0.483726,0.5643613247425843
0.47026,0.5656094525824678
0.499845,0.5872314784805059
0.556971,0.6075754245226772
0.635243,0.6461677290675607
0.6936329999999999,0.7221206660211927
0.696155,0.7326233949807701
0.718073,0.7219682509774445
0.674859,0.6612639221347045
0.615688,0.6712584666092636
0.631371,0.7161152030717308
0.547201,0.6498889788886615
0.663779,0.6334483934391448
0.6236269999999999,0.6258902836409201
0.589563,0.6078283857831002
0.562724,0.5724349820086192
0.501144,0.5282972649834363
0.487776,0.5612094440105531
0.500611,0.5451113960235827
0.537919,0.5526622281608669
0.5053949999999999,0.5393349911617706
0.474909,0.5463087452219493
0.494422,0.5697084026920582
0.559726,0.6019922807341342
0.5990570000000001,0.6436333975855537
0.618352,0.6970986449766317
0.6178199999999999,0.6902248681536487
0.606125,0.6924211167567935
0.614007,0.6778244602397789
0.61659,0.6658235364453917
0.620742,0.6628703526432145
0.628025,0.6673318457361024
0.64534,0.6702214071863577
0.657776,0.6697328187707763
0.615714,0.6690725953978527
0.6585920000000001,0.6607118552482927
0.614344,0.6436285120345877
0.570605,0.625090881562087
0.5219659999999999,0.5934038728005833
0.526143,0.6063335397401741
