y_true,y_pred
0.648472,0.5562702222242917
0.513799,0.5233552760516123
0.510183,0.5042707780912292
0.482936,0.498805279975832
0.530038,0.5234605882013026
0.538702,0.5563462758600279
0.591361,0.5925092143493722
0.585875,0.5825880527372358
0.5741689999999999,0.582949517375178
0.473476,0.5024569428968988
0.5593,0.5052767439625292
0.559952,0.517769538806611
0.527384,0.5166257142259714
0.504818,0.5167823287580717
0.485401,0.4772601965763701
0.537199,0.47207263789776754
0.5322720000000001,0.5556308354021859
0.535988,0.5653136916883792
0.564214,0.5707530624253565
0.559873,0.559213263774021
0.509987,0.534822854657272
0.468912,0.5395609021821879
0.424244,0.53060826352757
0.390573,0.5055781116025142
0.42075,0.4635470822801191
0.449418,0.4489176027142292
0.484891,0.46696980099852725
0.510072,0.47314200986745414
0.51894,0.4663703096809302
0.463342,0.44895918047187333
0.483726,0.4457221250475474
0.47026,0.4514746295156973
0.499845,0.47093708301821535
0.556971,0.4983252621041918
0.635243,0.5289687994957355
0.6936329999999999,0.5917266904449081
0.696155,0.6095132640172052
0.718073,0.6096125797282959
0.674859,0.5660674631045881
0.615688,0.5724936753874574
0.631371,0.6093688886963673
0.547201,0.5532471365524152
0.663779,0.5448927824039929
0.6236269999999999,0.5360137836485552
0.589563,0.5101161221470114
0.562724,0.4717291063091984
0.501144,0.3979073442616532
0.487776,0.4425157338640846
0.500611,0.40477554006014294
0.537919,0.404729968793448
0.5053949999999999,0.39908287769861306
0.474909,0.4188693529745411
0.494422,0.46146831680305267
0.559726,0.4998703529465587
0.5990570000000001,0.5417018031260157
0.618352,0.5802797400629378
0.6178199999999999,0.5728476249208332
0.606125,0.5783578858469196
0.614007,0.5683530622915425
0.61659,0.5544300904619905
0.620742,0.5577785984901793
0.628025,0.5710855157043655
0.64534,0.5757465906684494
0.657776,0.5832911242091594
0.615714,0.5894171118697196
0.6585920000000001,0.5895635178110337
0.614344,0.5830766774654381
0.570605,0.5761912931207644
0.5219659999999999,0.5402047451977787
0.526143,0.5685363000832884
0.4871209999999999,0.5511623004238666
0.5086379999999999,0.505837177342747
0.488955,0.4417264845860658
0.46215,0.44632029954500885
0.424606,0.42045098366419253
0.441311,0.44399730117028446
0.432119,0.4450618926539758
0.478925,0.4907775669713683
0.555636,0.5410020827483983
0.605165,0.59019175468966
0.6372829999999999,0.6414869621975987
0.636382,0.655777582759371
0.643849,0.6357742870446486
0.602265,0.5687938622449424
0.622582,0.6086696482387259
0.644416,0.5823072996040064
0.635957,0.6158768463630118
0.597752,0.5770602269398943
0.549977,0.5708982050370635
0.511271,0.5823772259396542
0.52459,0.5753276796402309
0.551348,0.558540859528897
0.560115,0.6087986313330254
0.556023,0.6051038655541174
0.576881,0.5765610243246493
0.574449,0.5639487497868416
0.550527,0.563167320746732
0.545006,0.5535154059600169
0.523301,0.5360514310061908
0.524432,0.5453996091364031
0.525631,0.5434093720152999
0.5242410000000001,0.5337149977966318
0.507683,0.5243179560592455
0.47598,0.5110968109238554
0.492612,0.5075932660210203
0.467717,0.49264034945455326
0.440204,0.5048772374746469
0.479417,0.48639160101077805
0.511779,0.4756109202502876
0.529283,0.4915833107419676
0.490371,0.4739616539570328
0.465375,0.4684295088187507
0.518444,0.4813518805233554
0.519919,0.5137701471695606
0.522007,0.5149332667856179
0.584613,0.5597467853000426
0.576692,0.5686327739449382
0.5801080000000001,0.5586135145933588
0.565005,0.5558778914661673
0.5948599999999999,0.5553449652330764
0.577066,0.5332584059536145
0.5726979999999999,0.5590521560489381
0.6248469999999999,0.5663489267438262
0.5954849999999999,0.5689003725159345
0.61866,0.5814848702646787
0.5839099999999999,0.5650605657457795
0.557188,0.5958125351633103
0.56594,0.5400252027488441
0.560683,0.4837544411554313
0.5582630000000001,0.4775034325472538
0.5480769999999999,0.5634970535773958
0.5306029999999999,0.5638447840214247
0.540075,0.5606088457616303
0.517741,0.4202814150765932
0.5116149999999999,0.4487262036555064
0.545938,0.5111154696351263
0.553811,0.5163892160184402
0.568129,0.5592844630061284
0.606244,0.6170476523113955
0.6115200000000001,0.6303553655085883
0.649121,0.6650089777178918
0.610677,0.6475117236709815
0.640415,0.6344980385240291
0.6420619999999999,0.6444493435830108
0.634044,0.6761643965294737
0.634369,0.6378776064471141
0.590168,0.6036275412483281
0.5619489999999999,0.5731309081581923
0.494432,0.5519110846856972
0.473218,0.5657676955717987
0.52435,0.5506538995879067
0.557862,0.538720838577678
0.503816,0.5228512115363897
0.437565,0.470092232874761
0.502113,0.5292995361189308
0.562277,0.4646553837560763
0.41083,0.4285167001648238
0.554114,0.4280778349956702
0.579793,0.5073211376197417
0.624664,0.6160323814627349
0.653433,0.6236984578896636
0.689983,0.6019962896346296
0.664697,0.5893809652900577
0.648151,0.5751483043611927
0.644365,0.5882055227557066
0.6144890000000001,0.5858819182876767
0.5467609999999999,0.5596918200632022
0.498479,0.5661544350949781
0.470959,0.5771097974695953
0.4465209999999999,0.5765983509141719
0.453623,0.5915657212582317
0.483894,0.6174235577926379
0.508695,0.5970047554222058
0.465281,0.5230223854929397
0.5218240000000001,0.6055763854215384
0.55316,0.5443382229152627
0.5376380000000001,0.5358205361816577
0.534078,0.5232801676146812
0.566427,0.5396129244152195
0.577363,0.5615021512011049
0.580928,0.5473006556006184
0.629379,0.5574167185909791
0.632377,0.5250071364096343
0.604262,0.5274319727789034
0.630352,0.5664322555994097
0.646656,0.5903901377879037
0.6924509999999999,0.6086691928495471
0.6522110000000001,0.6645504278729066
0.620854,0.6279885824766676
0.610251,0.5951916546466434
0.619429,0.548763030079388
0.553859,0.547749562585867
0.502611,0.5605052461487368
0.529765,0.5758573406893859
0.5466570000000001,0.5298079144246972
